101 => 1-2-3-4-5-6-7-8-9-10-11-12-14-19-20 | 5:3 | 6:53 | 7:243 | 8:672 | 9:945 | 10:746 | 11:263 | 12:45 | 13:4 | 14:0 | 15:0
122 => 1-2-3-4-5-6-7-8-9-10-11-12-15-16-17 | 5:2 | 6:32 | 7:289 | 8:731 | 9:969 | 10:667 | 11:242 | 12:40 | 13:2 | 14:0 | 15:0
123 => 1-2-3-4-5-6-7-8-9-10-11-12-15-16-18 | 5:2 | 6:43 | 7:266 | 8:720 | 9:982 | 10:686 | 11:235 | 12:37 | 13:3 | 14:0 | 15:0
124 => 1-2-3-4-5-6-7-8-9-10-11-12-15-16-19 | 5:4 | 6:38 | 7:270 | 8:758 | 9:936 | 10:678 | 11:243 | 12:44 | 13:3 | 14:0 | 15:0
125 => 1-2-3-4-5-6-7-8-9-10-11-12-15-16-20 | 5:2 | 6:40 | 7:257 | 8:718 | 9:958 | 10:710 | 11:237 | 12:51 | 13:1 | 14:0 | 15:0
126 => 1-2-3-4-5-6-7-8-9-10-11-12-15-16-21 | 5:1 | 6:38 | 7:277 | 8:745 | 9:947 | 10:683 | 11:243 | 12:36 | 13:4 | 14:0 | 15:0
127 => 1-2-3-4-5-6-7-8-9-10-11-12-15-16-22 | 5:2 | 6:43 | 7:266 | 8:745 | 9:944 | 10:703 | 11:217 | 12:53 | 13:1 | 14:0 | 15:0
128 => 1-2-3-4-5-6-7-8-9-10-11-12-15-16-23 | 5:2 | 6:43 | 7:288 | 8:735 | 9:953 | 10:662 | 11:240 | 12:48 | 13:3 | 14:0 | 15:0
129 => 1-2-3-4-5-6-7-8-9-10-11-12-15-16-24 | 5:3 | 6:46 | 7:250 | 8:735 | 9:962 | 10:713 | 11:207 | 12:54 | 13:4 | 14:0 | 15:0
130 => 1-2-3-4-5-6-7-8-9-10-11-12-15-16-25 | 5:3 | 6:34 | 7:275 | 8:721 | 9:962 | 10:685 | 11:246 | 12:46 | 13:2 | 14:0 | 15:0
131 => 1-2-3-4-5-6-7-8-9-10-11-12-15-17-18 | 5:2 | 6:41 | 7:271 | 8:712 | 9:968 | 10:683 | 11:251 | 12:43 | 13:3 | 14:0 | 15:0
132 => 1-2-3-4-5-6-7-8-9-10-11-12-15-17-19 | 5:4 | 6:38 | 7:260 | 8:764 | 9:919 | 10:687 | 11:249 | 12:52 | 13:1 | 14:0 | 15:0
133 => 1-2-3-4-5-6-7-8-9-10-11-12-15-17-20 | 5:3 | 6:45 | 7:246 | 8:697 | 9:981 | 10:685 | 11:270 | 12:45 | 13:2 | 14:0 | 15:0
134 => 1-2-3-4-5-6-7-8-9-10-11-12-15-17-21 | 5:2 | 6:42 | 7:264 | 8:737 | 9:949 | 10:683 | 11:253 | 12:39 | 13:5 | 14:0 | 15:0
135 => 1-2-3-4-5-6-7-8-9-10-11-12-15-17-22 | 5:2 | 6:44 | 7:266 | 8:713 | 9:984 | 10:662 | 11:251 | 12:50 | 13:2 | 14:0 | 15:0
136 => 1-2-3-4-5-6-7-8-9-10-11-12-15-17-23 | 5:1 | 6:41 | 7:285 | 8:754 | 9:908 | 10:672 | 11:260 | 12:52 | 13:1 | 14:0 | 15:0
137 => 1-2-3-4-5-6-7-8-9-10-11-12-15-17-24 | 5:4 | 6:38 | 7:262 | 8:719 | 9:970 | 10:673 | 11:258 | 12:45 | 13:5 | 14:0 | 15:0
138 => 1-2-3-4-5-6-7-8-9-10-11-12-15-17-25 | 5:1 | 6:41 | 7:272 | 8:700 | 9:970 | 10:670 | 11:271 | 12:48 | 13:1 | 14:0 | 15:0
139 => 1-2-3-4-5-6-7-8-9-10-11-12-15-18-19 | 5:4 | 6:35 | 7:280 | 8:708 | 9:938 | 10:716 | 11:255 | 12:34 | 13:4 | 14:0 | 15:0
140 => 1-2-3-4-5-6-7-8-9-10-11-12-15-18-20 | 5:4 | 6:34 | 7:260 | 8:703 | 9:942 | 10:716 | 11:266 | 12:47 | 13:2 | 14:0 | 15:0
141 => 1-2-3-4-5-6-7-8-9-10-11-12-15-18-21 | 5:3 | 6:34 | 7:282 | 8:699 | 9:954 | 10:721 | 11:239 | 12:39 | 13:3 | 14:0 | 15:0
142 => 1-2-3-4-5-6-7-8-9-10-11-12-15-18-22 | 5:5 | 6:36 | 7:275 | 8:691 | 9:995 | 10:669 | 11:251 | 12:49 | 13:3 | 14:0 | 15:0
143 => 1-2-3-4-5-6-7-8-9-10-11-12-15-18-23 | 5:2 | 6:51 | 7:266 | 8:722 | 9:930 | 10:709 | 11:253 | 12:39 | 13:2 | 14:0 | 15:0
144 => 1-2-3-4-5-6-7-8-9-10-11-12-15-18-24 | 5:4 | 6:40 | 7:248 | 8:726 | 9:957 | 10:698 | 11:250 | 12:49 | 13:2 | 14:0 | 15:0
145 => 1-2-3-4-5-6-7-8-9-10-11-12-15-18-25 | 5:2 | 6:45 | 7:261 | 8:680 | 9:982 | 10:696 | 11:264 | 12:42 | 13:2 | 14:0 | 15:0
146 => 1-2-3-4-5-6-7-8-9-10-11-12-15-19-20 | 5:4 | 6:36 | 7:269 | 8:681 | 9:975 | 10:680 | 11:281 | 12:45 | 13:3 | 14:0 | 15:0
147 => 1-2-3-4-5-6-7-8-9-10-11-12-15-19-21 | 5:4 | 6:35 | 7:281 | 8:718 | 9:931 | 10:716 | 11:245 | 12:41 | 13:2 | 14:1 | 15:0
148 => 1-2-3-4-5-6-7-8-9-10-11-12-15-19-22 | 5:5 | 6:36 | 7:265 | 8:718 | 9:991 | 10:644 | 11:265 | 12:47 | 13:3 | 14:0 | 15:0
149 => 1-2-3-4-5-6-7-8-9-10-11-12-15-19-23 | 5:5 | 6:45 | 7:268 | 8:730 | 9:954 | 10:667 | 11:250 | 12:51 | 13:4 | 14:0 | 15:0
150 => 1-2-3-4-5-6-7-8-9-10-11-12-15-19-24 | 5:4 | 6:45 | 7:245 | 8:731 | 9:943 | 10:710 | 11:246 | 12:45 | 13:5 | 14:0 | 15:0
151 => 1-2-3-4-5-6-7-8-9-10-11-12-15-19-25 | 5:4 | 6:39 | 7:262 | 8:717 | 9:941 | 10:696 | 11:266 | 12:47 | 13:2 | 14:0 | 15:0
152 => 1-2-3-4-5-6-7-8-9-10-11-12-15-20-21 | 5:1 | 6:52 | 7:232 | 8:718 | 9:951 | 10:701 | 11:279 | 12:35 | 13:5 | 14:0 | 15:0
153 => 1-2-3-4-5-6-7-8-9-10-11-12-15-20-22 | 5:4 | 6:35 | 7:257 | 8:692 | 9:986 | 10:679 | 11:266 | 12:52 | 13:3 | 14:0 | 15:0
154 => 1-2-3-4-5-6-7-8-9-10-11-12-15-20-23 | 5:2 | 6:45 | 7:263 | 8:714 | 9:926 | 10:711 | 11:258 | 12:48 | 13:7 | 14:0 | 15:0
155 => 1-2-3-4-5-6-7-8-9-10-11-12-15-20-24 | 5:3 | 6:42 | 7:234 | 8:701 | 9:979 | 10:703 | 11:256 | 12:46 | 13:10 | 14:0 | 15:0
156 => 1-2-3-4-5-6-7-8-9-10-11-12-15-20-25 | 5:2 | 6:42 | 7:255 | 8:661 | 9:986 | 10:706 | 11:267 | 12:51 | 13:4 | 14:0 | 15:0
157 => 1-2-3-4-5-6-7-8-9-10-11-12-15-21-22 | 5:4 | 6:36 | 7:260 | 8:759 | 9:924 | 10:680 | 11:266 | 12:42 | 13:3 | 14:0 | 15:0
158 => 1-2-3-4-5-6-7-8-9-10-11-12-15-21-23 | 5:1 | 6:43 | 7:284 | 8:719 | 9:932 | 10:706 | 11:246 | 12:39 | 13:4 | 14:0 | 15:0
159 => 1-2-3-4-5-6-7-8-9-10-11-12-15-21-24 | 5:4 | 6:38 | 7:257 | 8:716 | 9:977 | 10:676 | 11:260 | 12:39 | 13:7 | 14:0 | 15:0
160 => 1-2-3-4-5-6-7-8-9-10-11-12-15-21-25 | 5:1 | 6:39 | 7:263 | 8:723 | 9:927 | 10:717 | 11:262 | 12:40 | 13:2 | 14:0 | 15:0
161 => 1-2-3-4-5-6-7-8-9-10-11-12-15-22-23 | 5:3 | 6:46 | 7:272 | 8:726 | 9:949 | 10:669 | 11:258 | 12:48 | 13:3 | 14:0 | 15:0
162 => 1-2-3-4-5-6-7-8-9-10-11-12-15-22-24 | 5:3 | 6:44 | 7:261 | 8:704 | 9:970 | 10:690 | 11:237 | 12:63 | 13:2 | 14:0 | 15:0
163 => 1-2-3-4-5-6-7-8-9-10-11-12-15-22-25 | 5:3 | 6:35 | 7:271 | 8:710 | 9:944 | 10:702 | 11:255 | 12:50 | 13:4 | 14:0 | 15:0
164 => 1-2-3-4-5-6-7-8-9-10-11-12-15-23-24 | 5:4 | 6:36 | 7:288 | 8:701 | 9:962 | 10:673 | 11:254 | 12:50 | 13:5 | 14:1 | 15:0
165 => 1-2-3-4-5-6-7-8-9-10-11-12-15-23-25 | 5:4 | 6:42 | 7:273 | 8:707 | 9:949 | 10:688 | 11:259 | 12:46 | 13:6 | 14:0 | 15:0
166 => 1-2-3-4-5-6-7-8-9-10-11-12-15-24-25 | 5:2 | 6:48 | 7:252 | 8:685 | 9:975 | 10:696 | 11:263 | 12:50 | 13:3 | 14:0 | 15:0
167 => 1-2-3-4-5-6-7-8-9-10-11-12-16-17-18 | 5:1 | 6:46 | 7:261 | 8:741 | 9:976 | 10:655 | 11:249 | 12:41 | 13:3 | 14:1 | 15:0
168 => 1-2-3-4-5-6-7-8-9-10-11-12-16-17-19 | 5:1 | 6:42 | 7:266 | 8:759 | 9:969 | 10:633 | 11:250 | 12:50 | 13:4 | 14:0 | 15:0
169 => 1-2-3-4-5-6-7-8-9-10-11-12-16-17-20 | 5:1 | 6:47 | 7:246 | 8:723 | 9:965 | 10:692 | 11:255 | 12:43 | 13:2 | 14:0 | 15:0
170 => 1-2-3-4-5-6-7-8-9-10-11-12-16-17-21 | 5:0 | 6:38 | 7:297 | 8:694 | 9:1006 | 10:655 | 11:234 | 12:47 | 13:3 | 14:0 | 15:0
171 => 1-2-3-4-5-6-7-8-9-10-11-12-16-17-22 | 5:1 | 6:39 | 7:274 | 8:730 | 9:992 | 10:639 | 11:258 | 12:36 | 13:5 | 14:0 | 15:0
172 => 1-2-3-4-5-6-7-8-9-10-11-12-16-17-23 | 5:0 | 6:50 | 7:281 | 8:746 | 9:951 | 10:641 | 11:253 | 12:49 | 13:3 | 14:0 | 15:0
173 => 1-2-3-4-5-6-7-8-9-10-11-12-16-17-24 | 5:4 | 6:36 | 7:277 | 8:707 | 9:994 | 10:656 | 11:257 | 12:39 | 13:4 | 14:0 | 15:0
174 => 1-2-3-4-5-6-7-8-9-10-11-12-16-17-25 | 5:2 | 6:40 | 7:261 | 8:753 | 9:938 | 10:676 | 11:254 | 12:45 | 13:5 | 14:0 | 15:0
175 => 1-2-3-4-5-6-7-8-9-10-11-12-16-18-19 | 5:0 | 6:51 | 7:260 | 8:736 | 9:959 | 10:673 | 11:253 | 12:36 | 13:6 | 14:0 | 15:0
176 => 1-2-3-4-5-6-7-8-9-10-11-12-16-18-20 | 5:2 | 6:38 | 7:273 | 8:682 | 9:990 | 10:673 | 11:270 | 12:44 | 13:2 | 14:0 | 15:0
177 => 1-2-3-4-5-6-7-8-9-10-11-12-16-18-21 | 5:2 | 6:42 | 7:271 | 8:712 | 9:993 | 10:669 | 11:240 | 12:43 | 13:2 | 14:0 | 15:0
178 => 1-2-3-4-5-6-7-8-9-10-11-12-16-18-22 | 5:2 | 6:47 | 7:247 | 8:757 | 9:959 | 10:666 | 11:252 | 12:38 | 13:6 | 14:0 | 15:0
179 => 1-2-3-4-5-6-7-8-9-10-11-12-16-18-23 | 5:1 | 6:53 | 7:267 | 8:740 | 9:952 | 10:660 | 11:258 | 12:39 | 13:4 | 14:0 | 15:0
180 => 1-2-3-4-5-6-7-8-9-10-11-12-16-18-24 | 5:4 | 6:37 | 7:264 | 8:726 | 9:963 | 10:687 | 11:245 | 12:46 | 13:2 | 14:0 | 15:0
181 => 1-2-3-4-5-6-7-8-9-10-11-12-16-18-25 | 5:1 | 6:44 | 7:261 | 8:735 | 9:931 | 10:703 | 11:249 | 12:48 | 13:2 | 14:0 | 15:0
182 => 1-2-3-4-5-6-7-8-9-10-11-12-16-19-20 | 5:1 | 6:47 | 7:254 | 8:718 | 9:951 | 10:699 | 11:251 | 12:49 | 13:4 | 14:0 | 15:0
183 => 1-2-3-4-5-6-7-8-9-10-11-12-16-19-21 | 5:0 | 6:43 | 7:283 | 8:720 | 9:970 | 10:661 | 11:254 | 12:38 | 13:5 | 14:0 | 15:0
184 => 1-2-3-4-5-6-7-8-9-10-11-12-16-19-22 | 5:3 | 6:36 | 7:269 | 8:738 | 9:988 | 10:641 | 11:250 | 12:43 | 13:6 | 14:0 | 15:0
185 => 1-2-3-4-5-6-7-8-9-10-11-12-16-19-23 | 5:3 | 6:43 | 7:283 | 8:745 | 9:951 | 10:654 | 11:228 | 12:64 | 13:3 | 14:0 | 15:0
186 => 1-2-3-4-5-6-7-8-9-10-11-12-16-19-24 | 5:3 | 6:51 | 7:254 | 8:698 | 9:1011 | 10:667 | 11:238 | 12:48 | 13:4 | 14:0 | 15:0
187 => 1-2-3-4-5-6-7-8-9-10-11-12-16-19-25 | 5:2 | 6:49 | 7:250 | 8:738 | 9:968 | 10:648 | 11:264 | 12:53 | 13:2 | 14:0 | 15:0
188 => 1-2-3-4-5-6-7-8-9-10-11-12-16-20-21 | 5:1 | 6:45 | 7:254 | 8:715 | 9:946 | 10:728 | 11:235 | 12:47 | 13:3 | 14:0 | 15:0
189 => 1-2-3-4-5-6-7-8-9-10-11-12-16-20-22 | 5:2 | 6:34 | 7:267 | 8:698 | 9:989 | 10:679 | 11:254 | 12:50 | 13:1 | 14:0 | 15:0
190 => 1-2-3-4-5-6-7-8-9-10-11-12-16-20-23 | 5:0 | 6:46 | 7:276 | 8:711 | 9:950 | 10:678 | 11:258 | 12:50 | 13:5 | 14:0 | 15:0
191 => 1-2-3-4-5-6-7-8-9-10-11-12-16-20-24 | 5:2 | 6:43 | 7:248 | 8:691 | 9:986 | 10:710 | 11:241 | 12:47 | 13:6 | 14:0 | 15:0
192 => 1-2-3-4-5-6-7-8-9-10-11-12-16-20-25 | 5:2 | 6:39 | 7:258 | 8:694 | 9:976 | 10:680 | 11:270 | 12:54 | 13:1 | 14:0 | 15:0
193 => 1-2-3-4-5-6-7-8-9-10-11-12-16-21-22 | 5:2 | 6:30 | 7:285 | 8:753 | 9:922 | 10:697 | 11:241 | 12:40 | 13:4 | 14:0 | 15:0
194 => 1-2-3-4-5-6-7-8-9-10-11-12-16-21-23 | 5:0 | 6:44 | 7:292 | 8:717 | 9:972 | 10:657 | 11:243 | 12:48 | 13:1 | 14:0 | 15:0
195 => 1-2-3-4-5-6-7-8-9-10-11-12-16-21-24 | 5:1 | 6:43 | 7:276 | 8:693 | 9:984 | 10:699 | 11:232 | 12:41 | 13:5 | 14:0 | 15:0
196 => 1-2-3-4-5-6-7-8-9-10-11-12-16-21-25 | 5:2 | 6:38 | 7:268 | 8:724 | 9:965 | 10:674 | 11:256 | 12:46 | 13:1 | 14:0 | 15:0
197 => 1-2-3-4-5-6-7-8-9-10-11-12-16-22-23 | 5:1 | 6:38 | 7:294 | 8:741 | 9:936 | 10:669 | 11:242 | 12:50 | 13:3 | 14:0 | 15:0
198 => 1-2-3-4-5-6-7-8-9-10-11-12-16-22-24 | 5:2 | 6:46 | 7:254 | 8:738 | 9:949 | 10:694 | 11:240 | 12:48 | 13:3 | 14:0 | 15:0
199 => 1-2-3-4-5-6-7-8-9-10-11-12-16-22-25 | 5:3 | 6:31 | 7:283 | 8:699 | 9:1011 | 10:619 | 11:280 | 12:45 | 13:3 | 14:0 | 15:0
200 => 1-2-3-4-5-6-7-8-9-10-11-12-16-23-24 | 5:2 | 6:45 | 7:287 | 8:702 | 9:973 | 10:675 | 11:229 | 12:56 | 13:5 | 14:0 | 15:0
