301 => 1-2-3-4-5-6-7-8-9-10-11-13-14-16-21 | 5:1 | 6:48 | 7:271 | 8:720 | 9:911 | 10:721 | 11:263 | 12:38 | 13:1 | 14:0 | 15:0
342 => 1-2-3-4-5-6-7-8-9-10-11-13-15-16-17 | 5:1 | 6:47 | 7:282 | 8:697 | 9:983 | 10:678 | 11:236 | 12:47 | 13:3 | 14:0 | 15:0
343 => 1-2-3-4-5-6-7-8-9-10-11-13-15-16-18 | 5:0 | 6:50 | 7:261 | 8:721 | 9:962 | 10:704 | 11:224 | 12:46 | 13:6 | 14:0 | 15:0
344 => 1-2-3-4-5-6-7-8-9-10-11-13-15-16-19 | 5:1 | 6:57 | 7:253 | 8:732 | 9:958 | 10:675 | 11:248 | 12:47 | 13:3 | 14:0 | 15:0
345 => 1-2-3-4-5-6-7-8-9-10-11-13-15-16-20 | 5:2 | 6:38 | 7:284 | 8:662 | 9:989 | 10:692 | 11:253 | 12:50 | 13:4 | 14:0 | 15:0
346 => 1-2-3-4-5-6-7-8-9-10-11-13-15-16-21 | 5:1 | 6:40 | 7:283 | 8:724 | 9:958 | 10:660 | 11:269 | 12:33 | 13:6 | 14:0 | 15:0
347 => 1-2-3-4-5-6-7-8-9-10-11-13-15-16-22 | 5:3 | 6:45 | 7:280 | 8:695 | 9:981 | 10:677 | 11:243 | 12:44 | 13:6 | 14:0 | 15:0
348 => 1-2-3-4-5-6-7-8-9-10-11-13-15-16-23 | 5:3 | 6:47 | 7:277 | 8:743 | 9:934 | 10:665 | 11:255 | 12:44 | 13:6 | 14:0 | 15:0
349 => 1-2-3-4-5-6-7-8-9-10-11-13-15-16-24 | 5:3 | 6:46 | 7:263 | 8:680 | 9:1039 | 10:644 | 11:239 | 12:55 | 13:5 | 14:0 | 15:0
350 => 1-2-3-4-5-6-7-8-9-10-11-13-15-16-25 | 5:0 | 6:41 | 7:282 | 8:692 | 9:952 | 10:721 | 11:235 | 12:47 | 13:4 | 14:0 | 15:0
351 => 1-2-3-4-5-6-7-8-9-10-11-13-15-17-18 | 5:1 | 6:44 | 7:273 | 8:699 | 9:975 | 10:672 | 11:252 | 12:55 | 13:3 | 14:0 | 15:0
352 => 1-2-3-4-5-6-7-8-9-10-11-13-15-17-19 | 5:2 | 6:53 | 7:260 | 8:699 | 9:971 | 10:690 | 11:243 | 12:52 | 13:4 | 14:0 | 15:0
353 => 1-2-3-4-5-6-7-8-9-10-11-13-15-17-20 | 5:3 | 6:44 | 7:256 | 8:689 | 9:949 | 10:719 | 11:258 | 12:51 | 13:5 | 14:0 | 15:0
354 => 1-2-3-4-5-6-7-8-9-10-11-13-15-17-21 | 5:2 | 6:46 | 7:272 | 8:705 | 9:949 | 10:708 | 11:235 | 12:53 | 13:4 | 14:0 | 15:0
355 => 1-2-3-4-5-6-7-8-9-10-11-13-15-17-22 | 5:3 | 6:50 | 7:264 | 8:699 | 9:969 | 10:677 | 11:258 | 12:52 | 13:2 | 14:0 | 15:0
356 => 1-2-3-4-5-6-7-8-9-10-11-13-15-17-23 | 5:1 | 6:48 | 7:285 | 8:718 | 9:941 | 10:645 | 11:289 | 12:43 | 13:4 | 14:0 | 15:0
357 => 1-2-3-4-5-6-7-8-9-10-11-13-15-17-24 | 5:3 | 6:41 | 7:259 | 8:735 | 9:909 | 10:723 | 11:252 | 12:45 | 13:7 | 14:0 | 15:0
358 => 1-2-3-4-5-6-7-8-9-10-11-13-15-17-25 | 5:0 | 6:49 | 7:252 | 8:707 | 9:969 | 10:672 | 11:272 | 12:50 | 13:3 | 14:0 | 15:0
359 => 1-2-3-4-5-6-7-8-9-10-11-13-15-18-19 | 5:0 | 6:41 | 7:282 | 8:678 | 9:983 | 10:687 | 11:248 | 12:52 | 13:3 | 14:0 | 15:0
360 => 1-2-3-4-5-6-7-8-9-10-11-13-15-18-20 | 5:2 | 6:33 | 7:263 | 8:707 | 9:935 | 10:711 | 11:258 | 12:60 | 13:5 | 14:0 | 15:0
361 => 1-2-3-4-5-6-7-8-9-10-11-13-15-18-21 | 5:0 | 6:41 | 7:263 | 8:736 | 9:924 | 10:706 | 11:253 | 12:49 | 13:2 | 14:0 | 15:0
362 => 1-2-3-4-5-6-7-8-9-10-11-13-15-18-22 | 5:2 | 6:42 | 7:275 | 8:692 | 9:967 | 10:687 | 11:255 | 12:45 | 13:9 | 14:0 | 15:0
363 => 1-2-3-4-5-6-7-8-9-10-11-13-15-18-23 | 5:1 | 6:49 | 7:269 | 8:710 | 9:956 | 10:680 | 11:258 | 12:45 | 13:6 | 14:0 | 15:0
364 => 1-2-3-4-5-6-7-8-9-10-11-13-15-18-24 | 5:3 | 6:35 | 7:261 | 8:708 | 9:971 | 10:681 | 11:259 | 12:50 | 13:6 | 14:0 | 15:0
365 => 1-2-3-4-5-6-7-8-9-10-11-13-15-18-25 | 5:1 | 6:41 | 7:253 | 8:707 | 9:953 | 10:717 | 11:244 | 12:53 | 13:5 | 14:0 | 15:0
366 => 1-2-3-4-5-6-7-8-9-10-11-13-15-19-20 | 5:1 | 6:46 | 7:259 | 8:674 | 9:975 | 10:689 | 11:270 | 12:58 | 13:2 | 14:0 | 15:0
367 => 1-2-3-4-5-6-7-8-9-10-11-13-15-19-21 | 5:0 | 6:50 | 7:260 | 8:710 | 9:967 | 10:672 | 11:270 | 12:40 | 13:5 | 14:0 | 15:0
368 => 1-2-3-4-5-6-7-8-9-10-11-13-15-19-22 | 5:4 | 6:43 | 7:251 | 8:734 | 9:947 | 10:689 | 11:246 | 12:58 | 13:2 | 14:0 | 15:0
369 => 1-2-3-4-5-6-7-8-9-10-11-13-15-19-23 | 5:4 | 6:50 | 7:266 | 8:700 | 9:989 | 10:648 | 11:258 | 12:56 | 13:3 | 14:0 | 15:0
370 => 1-2-3-4-5-6-7-8-9-10-11-13-15-19-24 | 5:4 | 6:41 | 7:245 | 8:721 | 9:974 | 10:672 | 11:261 | 12:52 | 13:4 | 14:0 | 15:0
371 => 1-2-3-4-5-6-7-8-9-10-11-13-15-19-25 | 5:2 | 6:45 | 7:238 | 8:736 | 9:937 | 10:702 | 11:258 | 12:53 | 13:3 | 14:0 | 15:0
372 => 1-2-3-4-5-6-7-8-9-10-11-13-15-20-21 | 5:1 | 6:42 | 7:262 | 8:688 | 9:956 | 10:689 | 11:284 | 12:50 | 13:2 | 14:0 | 15:0
373 => 1-2-3-4-5-6-7-8-9-10-11-13-15-20-22 | 5:3 | 6:40 | 7:243 | 8:723 | 9:934 | 10:705 | 11:267 | 12:51 | 13:8 | 14:0 | 15:0
374 => 1-2-3-4-5-6-7-8-9-10-11-13-15-20-23 | 5:2 | 6:43 | 7:266 | 8:707 | 9:935 | 10:689 | 11:268 | 12:58 | 13:6 | 14:0 | 15:0
375 => 1-2-3-4-5-6-7-8-9-10-11-13-15-20-24 | 5:4 | 6:38 | 7:230 | 8:721 | 9:952 | 10:703 | 11:260 | 12:59 | 13:7 | 14:0 | 15:0
376 => 1-2-3-4-5-6-7-8-9-10-11-13-15-20-25 | 5:4 | 6:34 | 7:247 | 8:687 | 9:965 | 10:708 | 11:268 | 12:54 | 13:7 | 14:0 | 15:0
377 => 1-2-3-4-5-6-7-8-9-10-11-13-15-21-22 | 5:1 | 6:44 | 7:274 | 8:711 | 9:939 | 10:698 | 11:246 | 12:61 | 13:0 | 14:0 | 15:0
378 => 1-2-3-4-5-6-7-8-9-10-11-13-15-21-23 | 5:1 | 6:47 | 7:273 | 8:727 | 9:920 | 10:701 | 11:259 | 12:43 | 13:3 | 14:0 | 15:0
379 => 1-2-3-4-5-6-7-8-9-10-11-13-15-21-24 | 5:3 | 6:33 | 7:272 | 8:701 | 9:974 | 10:672 | 11:268 | 12:44 | 13:7 | 14:0 | 15:0
380 => 1-2-3-4-5-6-7-8-9-10-11-13-15-21-25 | 5:1 | 6:37 | 7:265 | 8:700 | 9:962 | 10:694 | 11:266 | 12:47 | 13:2 | 14:0 | 15:0
381 => 1-2-3-4-5-6-7-8-9-10-11-13-15-22-23 | 5:2 | 6:56 | 7:254 | 8:725 | 9:952 | 10:676 | 11:247 | 12:57 | 13:5 | 14:0 | 15:0
382 => 1-2-3-4-5-6-7-8-9-10-11-13-15-22-24 | 5:4 | 6:45 | 7:251 | 8:702 | 9:989 | 10:660 | 11:259 | 12:57 | 13:7 | 14:0 | 15:0
383 => 1-2-3-4-5-6-7-8-9-10-11-13-15-22-25 | 5:3 | 6:39 | 7:257 | 8:708 | 9:953 | 10:702 | 11:255 | 12:49 | 13:8 | 14:0 | 15:0
384 => 1-2-3-4-5-6-7-8-9-10-11-13-15-23-24 | 5:3 | 6:50 | 7:243 | 8:739 | 9:961 | 10:653 | 11:261 | 12:59 | 13:4 | 14:1 | 15:0
385 => 1-2-3-4-5-6-7-8-9-10-11-13-15-23-25 | 5:3 | 6:44 | 7:252 | 8:732 | 9:939 | 10:696 | 11:241 | 12:62 | 13:5 | 14:0 | 15:0
386 => 1-2-3-4-5-6-7-8-9-10-11-13-15-24-25 | 5:2 | 6:40 | 7:253 | 8:693 | 9:969 | 10:696 | 11:262 | 12:55 | 13:4 | 14:0 | 15:0
387 => 1-2-3-4-5-6-7-8-9-10-11-13-16-17-18 | 5:2 | 6:52 | 7:259 | 8:727 | 9:971 | 10:649 | 11:266 | 12:45 | 13:3 | 14:0 | 15:0
388 => 1-2-3-4-5-6-7-8-9-10-11-13-16-17-19 | 5:3 | 6:52 | 7:279 | 8:681 | 9:994 | 10:666 | 11:251 | 12:44 | 13:4 | 14:0 | 15:0
389 => 1-2-3-4-5-6-7-8-9-10-11-13-16-17-20 | 5:3 | 6:50 | 7:254 | 8:698 | 9:947 | 10:713 | 11:265 | 12:41 | 13:3 | 14:0 | 15:0
390 => 1-2-3-4-5-6-7-8-9-10-11-13-16-17-21 | 5:1 | 6:50 | 7:285 | 8:681 | 9:994 | 10:666 | 11:251 | 12:42 | 13:4 | 14:0 | 15:0
391 => 1-2-3-4-5-6-7-8-9-10-11-13-16-17-22 | 5:4 | 6:49 | 7:269 | 8:719 | 9:931 | 10:714 | 11:243 | 12:45 | 13:0 | 14:0 | 15:0
392 => 1-2-3-4-5-6-7-8-9-10-11-13-16-17-23 | 5:3 | 6:50 | 7:294 | 8:715 | 9:928 | 10:676 | 11:257 | 12:50 | 13:1 | 14:0 | 15:0
393 => 1-2-3-4-5-6-7-8-9-10-11-13-16-17-24 | 5:3 | 6:49 | 7:264 | 8:710 | 9:942 | 10:718 | 11:238 | 12:48 | 13:2 | 14:0 | 15:0
394 => 1-2-3-4-5-6-7-8-9-10-11-13-16-17-25 | 5:2 | 6:49 | 7:259 | 8:720 | 9:948 | 10:681 | 11:268 | 12:45 | 13:2 | 14:0 | 15:0
395 => 1-2-3-4-5-6-7-8-9-10-11-13-16-18-19 | 5:2 | 6:49 | 7:274 | 8:691 | 9:992 | 10:652 | 11:271 | 12:39 | 13:4 | 14:0 | 15:0
396 => 1-2-3-4-5-6-7-8-9-10-11-13-16-18-20 | 5:2 | 6:45 | 7:259 | 8:699 | 9:953 | 10:696 | 11:266 | 12:50 | 13:4 | 14:0 | 15:0
397 => 1-2-3-4-5-6-7-8-9-10-11-13-16-18-21 | 5:3 | 6:39 | 7:274 | 8:730 | 9:942 | 10:683 | 11:258 | 12:43 | 13:2 | 14:0 | 15:0
398 => 1-2-3-4-5-6-7-8-9-10-11-13-16-18-22 | 5:1 | 6:58 | 7:253 | 8:717 | 9:954 | 10:698 | 11:242 | 12:46 | 13:5 | 14:0 | 15:0
399 => 1-2-3-4-5-6-7-8-9-10-11-13-16-18-23 | 5:5 | 6:40 | 7:290 | 8:712 | 9:952 | 10:676 | 11:242 | 12:53 | 13:4 | 14:0 | 15:0
400 => 1-2-3-4-5-6-7-8-9-10-11-13-16-18-24 | 5:2 | 6:49 | 7:247 | 8:729 | 9:952 | 10:694 | 11:250 | 12:47 | 13:4 | 14:0 | 15:0
